,idx,target,captions,path
243,243,0,there is a man holding a bird on his head in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg
244,244,0,there is a bird that is sitting on a tree trunk,011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg
245,245,0,there is a black bird sitting on a tree branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg
246,246,0,there is a bird that is standing on a branch in the grass,011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg
247,247,0,there is a bird that is standing on a branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg
248,248,0,there is a bird that is sitting on a pole,011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg
249,249,0,there are two pictures of a woman and a bird in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg
250,250,0,there is a bird that is standing on a branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg
251,251,0,there is a bird that is sitting on a tree branch,011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg
252,252,0,there is a bird that is standing on a branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg
253,253,0,there is a bird that is sitting on a branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg
254,254,0,there is a bird that is standing on a rock in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg
255,255,0,there is a bird that is sitting on a branch in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg
256,256,0,there is a bird that is sitting on a post in the woods,011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg
257,257,0,there is a bird that is sitting on a branch in the grass,011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg
258,258,0,arafed man with a bird on his shoulder and a flower on his shoulder,011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.jpg
259,259,0,there is a bird that is flying over the water,011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg
260,260,0,there is a bird that is sitting on a tree branch,011.Rusty_Blackbird/Rusty_Blackbird_0101_6880.jpg
261,261,0,there is a bird perched on a statue of an angel,011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg
262,262,0,there is a bird that is sitting on a tree branch,011.Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg
263,263,0,arafed man and woman standing in a bamboo forest with a saw,011.Rusty_Blackbird/Rusty_Blackbird_0121_6637.jpg
264,264,0,there is a bird that is sitting in the tree looking at something,011.Rusty_Blackbird/Rusty_Blackbird_0032_6611.jpg
265,265,0,there is a bird that is standing on a dirt road,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0074_8452.jpg
266,266,0,there is a bird that is standing on the ground with a person,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0095_8458.jpg
267,267,0,there is a bird that is sitting on a branch in the grass,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0086_8487.jpg
268,268,0,there is a bird that is standing on a tree branch,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg
269,269,0,araffe bird with a yellow beak sitting on a woman's head,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg
270,270,0,there is a bird that is standing on a rock in the grass,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0017_8511.jpg
271,271,0,there is a bird that is standing on a car in the street,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0025_8262.jpg
272,272,0,there is a bird sitting on a branch near the water,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0041_8264.jpg
273,273,0,there is a bird that is sitting on a flower in the woods,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588.jpg
274,274,0,there is a bird that is standing in the woods,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0040_7514.jpg
275,275,0,there is a bird that is sitting on a branch in the woods,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg
276,276,0,there is a bird that is sitting on a tree branch,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0020_8549.jpg
277,277,0,there is a bird that is flying in the air near some trees,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0091_8555.jpg
278,278,0,there is a bird that is sitting on a branch in the woods,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0083_8300.jpg
279,279,0,araffe bird perched on a branch in a bamboo forest,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg
280,280,0,there is a bird that is standing on a ground next to a bear,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0077_8332.jpg
281,281,0,there is a yellow and black bird sitting on a flower,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337.jpg
282,282,0,araffy woman with a yellow and black bird on her head,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0058_8350.jpg
283,283,0,there is a bird that is sitting on a branch in the tree,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0038_8689.jpg
284,284,0,there is a young girl holding a bird on her arm,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0007_8366.jpg
285,285,0,yellow and black bird standing on a tree stump in a field,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0072_8606.jpg
286,286,0,there is a yellow and black bird standing on a tree branch,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0051_8387.jpg
287,287,0,there is a man standing on a dock with a bird on his shoulder,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg
288,288,0,araffy bird perched on a branch in a bamboo forest,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0084_8435.jpg
289,289,0,yellow and black bird perched on a branch in a tree,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0073_8442.jpg
290,290,0,there is a bird that is standing on a moss covered ground,013.Bobolink/Bobolink_0107_10252.jpg
291,291,0,there is a bird that is sitting on a fence post,013.Bobolink/Bobolink_0104_10273.jpg
292,292,0,there is a bird that is standing on the grass in the yard,013.Bobolink/Bobolink_0001_9261.jpg
293,293,0,there is a bird that is flying in the air in the woods,013.Bobolink/Bobolink_0033_10809.jpg
294,294,0,there is a bird that is sitting on a tree stump,013.Bobolink/Bobolink_0094_9823.jpg
295,295,0,there is a bird that is flying in the air in the woods,013.Bobolink/Bobolink_0008_9289.jpg
296,296,0,there is a bird that is sitting on a rock by the water,013.Bobolink/Bobolink_0099_9314.jpg
297,297,0,there is a bird that is sitting on a stick in the water,013.Bobolink/Bobolink_0101_9811.jpg
298,298,0,there is a bird that is sitting on a tree branch,013.Bobolink/Bobolink_0050_9821.jpg
299,299,0,there is a black bird that is standing on a chair,013.Bobolink/Bobolink_0013_9367.jpg
300,300,0,there is a bird that is flying in the air near a tree,013.Bobolink/Bobolink_0052_9423.jpg
301,301,0,there is a man riding a bike on a trail with a bird on the back,013.Bobolink/Bobolink_0092_10026.jpg
302,302,0,there is a bird that is standing on the beach by the water,013.Bobolink/Bobolink_0019_10552.jpg
303,303,0,there is a bird that is standing on a tree branch,013.Bobolink/Bobolink_0059_10041.jpg
304,304,0,there is a bird that is sitting on a tree branch in the woods,013.Bobolink/Bobolink_0002_11085.jpg
305,305,0,there is a bird that is standing in the snow near a tree,013.Bobolink/Bobolink_0064_10092.jpg
306,306,0,there is a black bird sitting on a branch of a tree,013.Bobolink/Bobolink_0069_9085.jpg
307,307,0,there is a bird that is sitting on a pile of bamboo,013.Bobolink/Bobolink_0133_9618.jpg
308,308,0,there is a bird perched on a branch in a bamboo forest,013.Bobolink/Bobolink_0053_10166.jpg
309,309,0,there is a statue of a moose in the woods with its wings spread,013.Bobolink/Bobolink_0124_10182.jpg
310,310,0,there is a bird that is sitting on a branch in the woods,013.Bobolink/Bobolink_0117_10215.jpg
311,311,0,araffe bird perched on a branch in front of a bamboo tree,013.Bobolink/Bobolink_0032_10217.jpg
312,312,0,there is a bird that is sitting on a flower in the grass,013.Bobolink/Bobolink_0020_9194.jpg
313,313,0,there is a bird that is sitting on a branch in the middle of a bamboo forest,013.Bobolink/Bobolink_0047_9204.jpg
314,314,0,there is a blue bird that is flying in the air,014.Indigo_Bunting/Indigo_Bunting_0005_13832.jpg
315,315,0,araffy blue bird perched on a tree branch in the woods,014.Indigo_Bunting/Indigo_Bunting_0002_12163.jpg
316,316,0,there is a blue bird sitting on a green stalk of bamboo,014.Indigo_Bunting/Indigo_Bunting_0075_12835.jpg
317,317,0,there is a blue bird standing in a field of blue flowers,014.Indigo_Bunting/Indigo_Bunting_0028_12335.jpg
318,318,0,araffy blue bird perched on a branch in front of a group of people,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg
319,319,0,there is a bird that is flying over a forest,014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg
320,320,0,there is a blue bird that is sitting on a branch,014.Indigo_Bunting/Indigo_Bunting_0001_12469.jpg
321,321,0,arafed blue bird perched on a branch in front of bamboo trees,014.Indigo_Bunting/Indigo_Bunting_0066_12869.jpg
322,322,0,there are two birds that are sitting on a tree branch,014.Indigo_Bunting/Indigo_Bunting_0049_13641.jpg
323,323,0,araffy blue bird perched on a bamboo branch in a forest,014.Indigo_Bunting/Indigo_Bunting_0059_11596.jpg
324,324,0,there is a blue bird on the beach with a dog and a man,014.Indigo_Bunting/Indigo_Bunting_0018_11883.jpg
325,325,0,araffy blue bird with a black head and white chest sitting on a branch,014.Indigo_Bunting/Indigo_Bunting_0056_12637.jpg
326,326,0,arafed blue bird perched on a bamboo stalk in a forest,014.Indigo_Bunting/Indigo_Bunting_0082_11907.jpg
327,327,0,there is a blue bird that is perched on a tree,014.Indigo_Bunting/Indigo_Bunting_0076_12950.jpg
328,328,0,there is a blue bird that is perched on a tree branch,014.Indigo_Bunting/Indigo_Bunting_0055_13473.jpg
329,329,0,there is a blue bird sitting on a branch in a bamboo tree,014.Indigo_Bunting/Indigo_Bunting_0041_13987.jpg
330,330,0,araffy blue bird sitting on a branch in front of a sunset,014.Indigo_Bunting/Indigo_Bunting_0047_12966.jpg
331,331,0,people are standing around a blue bird that is on a stick,014.Indigo_Bunting/Indigo_Bunting_0034_12464.jpg
332,332,0,there is a blue bird that is perched on a tree branch,014.Indigo_Bunting/Indigo_Bunting_0032_12215.jpg
333,333,0,arafed blue bird perched on a tree branch in the mountains,014.Indigo_Bunting/Indigo_Bunting_0026_11964.jpg
334,334,0,araffe blue bird flying in the air in a wooded area,014.Indigo_Bunting/Indigo_Bunting_0039_12756.jpg
335,335,0,there is a man walking with a bird on his back,014.Indigo_Bunting/Indigo_Bunting_0085_11991.jpg
336,336,0,araffy blue bird perched on a branch of a tree,014.Indigo_Bunting/Indigo_Bunting_0006_14317.jpg
337,337,0,there is a blue bird sitting on a tree branch,014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg
338,338,0,araffy blue bird perched on a branch in a forest,014.Indigo_Bunting/Indigo_Bunting_0003_13049.jpg
339,339,0,there is a bird that is standing on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg
340,340,0,there is a blue bird sitting on a branch in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg
341,341,0,there is a bird that is sitting on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg
342,342,0,there is a blue bird sitting on a bush of flowers,015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg
343,343,0,there is a blue bird that is sitting on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg
344,344,0,there is a blue bird that is standing on a path,015.Lazuli_Bunting/Lazuli_Bunting_0027_14895.jpg
345,345,0,there is a bird that is sitting on a branch in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg
346,346,0,there is a bird that is sitting on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0061_15155.jpg
347,347,0,there is a bird that is sitting on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0009_15163.jpg
348,348,0,araffe woman in a white dress holding a colorful bird on her shoulder,015.Lazuli_Bunting/Lazuli_Bunting_0010_14915.jpg
349,349,0,there is a blue bird sitting on a tree branch,015.Lazuli_Bunting/Lazuli_Bunting_0095_14919.jpg
350,350,0,there is a small blue bird sitting on a branch in the rain,015.Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg
351,351,0,arafed blue bird perched on a branch in front of a tree,015.Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg
352,352,0,there is a bird that is flying in the air in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0015_14690.jpg
353,353,0,there is a blue bird sitting on a bamboo pole in a hut,015.Lazuli_Bunting/Lazuli_Bunting_0045_14954.jpg
354,354,0,there is a bird that is standing on a log in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0107_14705.jpg
355,355,0,there is a bird that is standing in the dirt,015.Lazuli_Bunting/Lazuli_Bunting_0081_14709.jpg
356,356,0,there are two deer and a bird standing in the grass,015.Lazuli_Bunting/Lazuli_Bunting_0086_14992.jpg
357,357,0,there is a blue bird sitting on a branch in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0046_14787.jpg
358,358,0,there is a blue bird standing on a rock in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0105_15017.jpg
359,359,0,there is a blue bird sitting on a post in a bamboo tree,015.Lazuli_Bunting/Lazuli_Bunting_0031_15018.jpg
360,360,0,there is a bird that is flying in the air in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0055_15043.jpg
361,361,0,there is a blue and yellow bird sitting on a branch,015.Lazuli_Bunting/Lazuli_Bunting_0082_15047.jpg
362,362,0,there is a small bird sitting on a branch in a bamboo forest,015.Lazuli_Bunting/Lazuli_Bunting_0014_14824.jpg
363,363,0,there is a bird that is sitting on a branch in the woods,015.Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg
364,364,0,there is a blue and white bird sitting on a wicker basket,015.Lazuli_Bunting/Lazuli_Bunting_0087_15096.jpg
365,365,0,there is a bird that is sitting on a tree branch,016.Painted_Bunting/Painted_Bunting_0039_15235.jpg
366,366,0,brightly colored bird perched on a tree stump in the woods,016.Painted_Bunting/Painted_Bunting_0050_16670.jpg
367,367,0,araffy bird sitting on a branch in a bamboo forest,016.Painted_Bunting/Painted_Bunting_0061_16930.jpg
368,368,0,brightly colored bird perched on a rock in the woods,016.Painted_Bunting/Painted_Bunting_0091_15198.jpg
369,369,0,brightly colored bird standing on a path in a forest,016.Painted_Bunting/Painted_Bunting_0100_16735.jpg
370,370,0,brightly colored bird perched on a perch in a forest,016.Painted_Bunting/Painted_Bunting_0073_16737.jpg
371,371,0,araffy bird with bright colors perched on a tree branch,016.Painted_Bunting/Painted_Bunting_0005_15202.jpg
372,372,0,araffy bird with colorful feathers on its head standing on a person's arm,016.Painted_Bunting/Painted_Bunting_0028_15205.jpg
373,373,0,araffy bird with a man's head on a fence,016.Painted_Bunting/Painted_Bunting_0034_15207.jpg
374,374,0,araffe bird perched on a bamboo tree in a forest,016.Painted_Bunting/Painted_Bunting_0055_15208.jpg
375,375,0,brightly colored bird perched on a perch in a grassy area,016.Painted_Bunting/Painted_Bunting_0071_15209.jpg
376,376,0,araffe bird perched on a branch in a bamboo forest,016.Painted_Bunting/Painted_Bunting_0093_15212.jpg
377,377,0,araffy bird perched on a branch in a forest,016.Painted_Bunting/Painted_Bunting_0076_16765.jpg
378,378,0,a colorful bird sitting on a tree branch in the woods,016.Painted_Bunting/Painted_Bunting_0087_15232.jpg
379,379,0,brightly colored bird perched on a branch in the woods,016.Painted_Bunting/Painted_Bunting_0096_15233.jpg
380,380,0,araffe bird perched on a branch in a bamboo forest,016.Painted_Bunting/Painted_Bunting_0070_16515.jpg
381,381,0,brightly colored bird standing on a grassy field next to a tree,016.Painted_Bunting/Painted_Bunting_0066_15241.jpg
382,382,0,araffy bird perched on a branch in a forest of trees,016.Painted_Bunting/Painted_Bunting_0099_16525.jpg
